"AwardGettingInfoID","Date","BookID","AwardID"
46723,1991-03-07,6833,49211
46724,2000-04-28,7082,47237
46725,2014-10-24,43293,24991
46726,2007-08-28,19630,43341
46727,1995-08-09,1858,43313
46728,2000-08-04,35676,10510
46729,1984-06-28,30133,7810
46730,2012-11-14,19039,34651
46731,1992-09-30,32682,39868
46732,2019-05-26,21171,25190
46733,1989-04-07,17292,43131
46734,1988-08-10,50596,44190
46735,1994-05-16,25586,38967
46736,1991-07-27,17973,4945
46737,1986-08-24,33099,16504
46738,2007-03-23,9387,18341
46739,1980-09-25,3702,2045
46740,2015-10-29,23413,34716
46741,2004-10-06,38449,22893
46742,1993-01-20,33547,23823
46743,1980-08-12,36547,45043
46744,2015-01-29,10555,49639
46745,2014-04-08,36587,3424
46746,2010-12-23,7284,51226
46747,2000-11-16,38848,3970
46748,1985-02-10,362,27237
46749,2008-05-02,10184,15144
46750,2016-06-11,49182,48678
46751,2015-10-01,29563,7905
46752,1993-11-14,11023,20219
46753,1986-07-28,34724,4116
46754,1981-05-11,50646,19434
46755,1993-03-31,48043,12650
46756,2000-06-05,33032,38273
46757,2003-10-23,31132,28565
46758,2000-01-06,47346,8797
46759,1985-04-21,18736,21829
46760,1985-10-25,7059,43515
46761,2014-11-26,4459,47715
46762,1991-01-29,28622,38768
46763,1997-10-10,27578,35456
46764,2001-04-02,50278,24720
46765,1983-12-31,15299,21681
46766,1997-09-23,26276,32111
46767,2000-12-18,22627,26931
46768,1995-11-17,51218,46467
46769,1985-02-18,12508,23969
46770,2014-05-16,16063,43933
46771,1997-10-04,18425,1948
46772,2010-10-08,24670,16721
46773,1999-01-01,35612,43007
46774,1990-03-11,33388,17026
46775,2003-08-23,34124,33430
46776,1985-12-07,49098,51401
46777,1984-05-11,17682,2718
46778,2004-08-02,13556,42504
46779,2004-04-05,38438,10095
46780,1999-06-13,52450,30371
46781,2007-05-23,52121,11303
46782,2000-12-21,41331,15145
46783,2006-11-14,28961,46140
46784,1985-11-25,24448,51630
46785,2003-02-02,28991,14292
46786,1982-08-11,6947,17244
46787,1983-10-02,50319,43734
46788,2012-11-04,49283,16075
46789,1995-10-11,4514,31535
46790,2012-05-10,16012,50914
46791,1985-08-01,39460,2479
46792,2014-04-03,15133,39856
46793,1986-02-14,49196,9847
46794,2008-04-17,5838,48134
46795,1995-02-26,18190,38838
46796,1997-04-19,26830,29790
46797,1997-04-09,3405,45109
46798,1993-06-09,46018,45222
46799,2013-06-22,2327,27079
46800,1998-08-28,39624,22385
46801,1998-12-09,45187,43328
46802,2015-08-01,747,14823
46803,2001-05-14,44572,31574
46804,1993-08-22,18288,45166
46805,1987-05-08,35464,45545
46806,2019-01-10,41309,25698
46807,2015-01-28,51644,33496
46808,1988-02-21,41654,42961
46809,2005-10-19,48991,17208
46810,2009-05-28,35022,42842
46811,2008-04-25,22137,48848
46812,1988-12-28,38931,26590
46813,2013-04-23,42935,20004
46814,1986-09-28,5857,50960
46815,2000-03-13,5691,40542
46816,2000-04-10,52432,42147
46817,1998-08-10,10146,8095
46818,2013-05-31,20002,36043
46819,1997-01-25,33627,24886
46820,2014-07-19,5115,3149
46821,1993-12-20,1983,45168
46822,2004-06-05,17635,2386
46823,1993-02-17,13542,14207
46824,1991-02-09,21790,24350
46825,1980-07-14,14022,31387
46826,1993-05-30,22457,32045
46827,1981-01-13,45033,42788
46828,2014-11-03,11355,823
46829,1998-10-09,7533,11098
46830,2000-04-19,40551,12244
46831,2019-02-09,20976,6705
46832,1983-07-28,1377,24518
46833,1987-04-27,29729,11574
46834,1989-02-06,437,29488
46835,2015-10-27,5916,36446
46836,2006-04-22,9896,22689
46837,1997-06-14,15585,29828
46838,1985-12-25,20622,34821
46839,1987-03-10,35128,35567
46840,2010-05-10,10852,26128
46841,1997-02-10,35507,3585
46842,1983-07-01,21962,6693
46843,1999-08-27,12566,38371
46844,2001-05-02,14586,36238
46845,1998-01-03,42875,19781
46846,1995-12-12,8733,33476
46847,2004-11-08,17302,10282
46848,1990-09-19,18952,10952
46849,1988-01-04,5236,29326
46850,2006-01-15,51123,16195
46851,1989-12-17,13685,7223
46852,2013-01-16,6956,35840
46853,2002-05-04,17425,42265
46854,1986-08-06,26495,22670
46855,2000-04-18,47503,412
46856,1990-02-27,15240,2532
46857,2000-08-12,2359,3276
46858,1989-11-30,12840,7252
46859,2019-06-13,50528,25412
46860,1990-08-29,2730,10714
46861,2009-11-12,32933,3019
46862,1985-07-05,47280,17465
46863,2003-08-10,40357,8835
46864,1982-07-23,41976,359
46865,2015-09-24,42285,24261
46866,1982-08-13,36831,37980
46867,2000-12-06,39024,45855
46868,1980-10-05,16098,20939
46869,1990-12-23,304,31432
46870,2002-12-25,46202,6537
46871,1982-01-29,29764,258
46872,1995-03-10,23064,26288
46873,2014-10-08,3845,38426
46874,2015-11-16,15094,52063
46875,1991-05-05,36813,17186
46876,1992-11-01,7076,15591
46877,1997-08-01,36031,39356
46878,2007-10-27,19021,24725
46879,1993-08-20,46635,42956
46880,1991-06-18,5167,43890
46881,2012-09-27,22274,24328
46882,2011-08-11,40809,37390
46883,2013-07-09,48566,32894
46884,2008-11-11,2292,45164
46885,2004-04-09,28224,4842
46886,1988-06-15,44301,5071
46887,1986-05-20,12513,7100
46888,1995-10-25,32786,25041
46889,1994-08-28,10951,31477
46890,1987-03-06,7114,7406
46891,2000-05-22,32109,48198
46892,2008-01-25,36222,27252
46893,2000-01-12,13236,38492
46894,2006-07-04,2849,20633
46895,2014-06-14,1132,20563
46896,2012-11-10,49926,7403
46897,2007-04-05,24476,34851
46898,2010-07-10,47754,4297
46899,1980-04-15,23991,23631
46900,2012-07-03,27172,45357
46901,2017-09-18,43056,38349
46902,2013-01-16,26598,30656
46903,2012-03-18,27005,5669
46904,1983-02-28,26115,36298
46905,2003-07-25,15905,7261
46906,1997-04-08,23482,7284
46907,2007-11-29,1933,47446
46908,1984-10-05,9792,7639
46909,1982-06-28,51739,12834
46910,2013-11-01,51518,23790
46911,1986-09-08,36892,4040
46912,1994-10-07,3173,16927
46913,2015-01-13,12957,12300
46914,1998-07-23,18765,29586
46915,1997-01-31,25762,21152
46916,1980-07-30,17927,12049
46917,2008-04-07,39447,33370
46918,1997-12-22,12967,22142
46919,2014-10-16,43221,31374
46920,1996-03-31,39431,6680
46921,2000-12-12,46839,41838
46922,2014-12-19,23164,24237
46923,1988-09-14,25883,44536
46924,1997-02-28,14442,2141
46925,1999-05-22,20359,49454
46926,1991-09-05,45069,1558
46927,1993-05-12,5696,33140
46928,1988-04-25,38607,46203
46929,1990-03-25,10488,39995
46930,2000-10-09,30949,16400
46931,1983-01-17,170,13856
46932,1987-03-29,30836,51997
46933,2016-01-02,38889,10605
46934,1980-11-07,15056,5485
46935,1995-03-13,47351,51023
46936,2007-08-16,696,32924
46937,2011-12-13,35910,25042
46938,1997-12-17,18707,50097
46939,2009-07-18,29316,26843
46940,1997-06-24,2836,20192
46941,2002-09-16,23334,33950
46942,1998-11-10,35595,48247
46943,2019-04-03,9009,25275
46944,2009-10-31,20728,51040
46945,2010-11-05,22475,29256
46946,1981-11-02,50840,43033
46947,2018-03-07,12518,8326
46948,2002-09-06,38408,2714
46949,1998-12-11,40433,24067
46950,2006-01-26,41980,11604
46951,2010-03-06,22277,44405
46952,2014-10-15,4672,34130
46953,2019-03-26,29810,42204
46954,2005-04-28,11032,42474
46955,1989-03-01,9264,30167
46956,1983-07-24,39774,20280
46957,1991-04-26,19098,42881
46958,1982-11-25,45151,35580
46959,2018-01-17,52378,51441
46960,1983-12-30,17542,18537
46961,2005-06-08,11829,44967
46962,1984-06-25,25624,44305
46963,1998-08-20,9097,7840
46964,2006-03-23,41343,22362
46965,2005-12-05,31177,20205
46966,1995-03-14,33169,10326
46967,1988-07-01,23893,51622
46968,1980-01-23,38759,9683
46969,1998-04-13,14412,15637
46970,2002-08-31,37817,33081
46971,2017-04-16,45040,34850
46972,2004-09-18,47267,47806
46973,1994-09-26,5592,9344
46974,1980-02-15,38522,22444
46975,1990-07-18,52253,44113
46976,2018-10-27,17639,32091
46977,2005-02-19,12838,16177
46978,1998-02-14,28582,40787
46979,2017-04-14,4234,27837
46980,2019-12-01,43140,40819
46981,1980-09-05,18961,28780
46982,2005-07-06,3847,22459
46983,1994-03-03,46336,47127
46984,1982-08-10,34806,137
46985,2006-02-17,39445,7350
46986,2012-09-05,21954,33637
46987,2002-09-10,46403,13310
46988,2000-09-14,27797,18506
46989,2008-10-11,14229,4609
46990,2008-10-11,13680,7565
46991,1995-05-28,28684,33932
46992,2000-08-21,22898,1755
46993,1988-09-10,36656,36891
46994,1998-09-09,38245,27265
46995,1982-07-07,49702,8416
46996,1988-04-20,26110,36261
46997,1988-03-20,39466,18235
46998,1989-01-01,38841,32749
46999,2018-12-24,6447,30264
47000,2008-10-15,22915,38482
47001,2009-01-16,36238,41219
47002,1988-08-23,36095,39134
47003,2002-03-27,36404,37595
47004,1982-01-04,3898,13112
47005,1983-12-03,35634,47559
47006,1994-06-13,9130,11536
47007,1982-07-03,12174,39048
47008,2004-04-07,50867,6458
47009,2011-02-16,14577,30149
47010,2001-09-30,23763,13536
47011,2011-08-25,33967,51186
47012,1990-05-15,29149,2447
47013,1988-10-07,33723,5206
47014,2002-08-28,46913,37608
47015,2013-01-22,38445,44829
47016,1987-04-01,20180,5848
47017,1988-02-08,4275,43161
47018,1996-02-12,46548,11791
47019,2012-01-12,9836,13686
47020,1991-12-03,17857,27611
47021,1997-08-31,45279,21633
47022,2017-04-12,24050,3822
47023,1993-04-20,40701,47647
47024,2002-03-11,37830,654
47025,2011-03-18,42367,22325
47026,1995-12-26,41113,12184
47027,1980-01-23,42545,51725
47028,2009-07-07,31683,41844
47029,1981-11-13,24055,11421
47030,2003-08-31,8590,26189
47031,1995-01-05,23249,1569
47032,2006-08-19,51282,37981
47033,2004-02-29,33338,45663
47034,1994-03-22,52254,18210
47035,2005-11-17,12505,34734
47036,1989-12-24,35083,10403
47037,2005-12-28,20714,32946
47038,2007-07-30,19826,1070
47039,1987-08-12,3438,38994
47040,1982-06-29,38847,15810
47041,2000-11-14,21206,40538
47042,1981-08-24,3056,13701
47043,2013-06-20,3526,37249
47044,1989-09-01,15424,32294
47045,1987-08-09,21741,4402
47046,1990-07-18,37408,33885
47047,1998-07-15,32254,48296
47048,1981-10-14,40785,43707
47049,2000-05-04,29672,18591
47050,2014-07-01,10736,29659
47051,1983-11-08,24723,36919
47052,2010-07-17,8253,28059
47053,1985-09-24,1567,3775
47054,1986-01-23,51239,35705
47055,2013-12-19,5512,10105
47056,2019-03-31,17227,17005
47057,1983-06-15,24926,20163
47058,2010-12-31,35675,5247
47059,1987-04-08,32627,51448
47060,2002-04-17,25750,46645
47061,1984-07-04,39141,32562
47062,2011-02-04,24939,32783
47063,2016-03-21,44473,19863
47064,1989-01-22,2194,23253
47065,1988-04-11,29300,26115
47066,1996-08-18,33066,31888
47067,2004-09-10,13386,35911
47068,2015-12-08,22241,49157
47069,2009-12-30,31965,48254
47070,2018-11-27,9701,39271
47071,2015-03-18,21346,12389
47072,2015-09-25,28545,33826
47073,1991-07-21,33770,35628
47074,2003-01-24,10711,34453
47075,2007-11-12,37513,30820
47076,1998-09-08,41691,40630
47077,2003-05-11,6744,37503
47078,1992-08-27,39700,29300
47079,2008-05-16,7864,26881
47080,2005-07-27,23231,8813
47081,2016-09-16,50340,41102
47082,1987-07-25,27748,31693
47083,1997-10-11,1247,9442
47084,1997-01-18,38241,16249
47085,1980-03-03,28245,52267
47086,2014-09-04,50897,35412
47087,1991-05-26,30969,7036
47088,2005-07-09,32947,48885
47089,2011-07-08,5516,17305
47090,2004-01-16,50075,27725
47091,1995-02-18,16982,17520
47092,2018-04-26,51917,21531
47093,1992-02-10,39957,44786
47094,1999-08-18,38796,38265
47095,1986-02-27,40591,43906
47096,2016-08-09,45333,9769
47097,2009-05-15,43046,49355
47098,2000-07-02,31648,27776
47099,1996-10-25,35635,19526
47100,1993-07-21,25003,8217
47101,1997-03-20,42807,1235
47102,2011-09-24,39048,25154
47103,1987-01-22,51333,27197
47104,2009-01-07,18901,13787
47105,1986-01-17,3058,46362
47106,1982-11-26,40759,19269
47107,1999-04-23,11959,27634
47108,1994-10-09,1025,47077
47109,1981-11-08,9417,40209
47110,1996-10-05,8526,737
47111,1999-02-06,5446,3777
47112,1985-11-18,50603,5749
47113,1995-10-12,19568,34366
47114,2019-07-22,25434,799
47115,2006-08-15,43745,29258
47116,2005-06-20,33230,25473
47117,1999-12-08,5922,51413
47118,1985-12-05,21610,49405
47119,1998-08-05,30256,50979
47120,2011-08-31,39598,30910
47121,1987-05-03,22089,26969
47122,2011-08-23,35823,26819
47123,2019-07-09,522,8400
47124,2007-01-14,26314,846
47125,2018-03-23,6179,4368
47126,1981-06-02,51822,8168
47127,1989-09-27,22052,18103
47128,1999-02-10,33841,23227
47129,1988-03-30,10766,44154
47130,1985-05-25,36293,6668
47131,2015-08-12,2337,14764
47132,2010-03-28,43417,25776
47133,2003-06-15,17510,34864
47134,2018-07-16,47091,30266
47135,1988-12-16,46917,16283
47136,2009-09-06,10574,42539
47137,1995-10-31,26469,33434
47138,2004-01-26,44038,5168
47139,1988-07-05,2138,43876
47140,2011-10-24,42146,44624
47141,2014-01-24,44068,5969
47142,2013-06-25,32806,14466
47143,1992-11-26,9934,4926
47144,1984-06-19,44598,27632
47145,2009-09-02,27032,47134
47146,1998-09-12,32832,18832
47147,2001-08-06,14866,22931
47148,2006-02-11,5090,5932
47149,1996-06-24,19575,43345
47150,1984-11-21,38274,46074
47151,2018-07-16,7353,33545
47152,2003-03-19,1336,40870
47153,2008-09-04,14009,40273
47154,2004-05-02,13517,29189
47155,1998-10-31,22708,27513
47156,2000-03-29,1452,1639
47157,1989-12-26,45750,48013
47158,1983-11-02,22442,33063
47159,2012-04-28,25744,2792
47160,2014-01-11,22341,48414
47161,1999-04-01,17038,4026
47162,1988-12-21,20079,42981
47163,1985-05-12,30963,11325
47164,2000-05-20,33490,24152
47165,1980-01-21,7253,1391
47166,1987-11-19,19097,30825
47167,1992-05-10,18442,12465
47168,1991-11-13,45644,46981
47169,2000-05-09,8157,25657
47170,1984-01-17,41038,8055
47171,2009-11-24,30885,15238
47172,1993-01-23,42860,36114
47173,2015-07-05,39948,50656
47174,1993-02-22,15819,47185
47175,1980-02-16,16567,28049
47176,1982-09-15,26897,8563
47177,1986-10-05,39217,13467
47178,2000-10-13,13539,19297
47179,1981-10-09,43426,586
47180,2017-06-22,40349,46930
47181,2008-11-07,2040,37760
47182,1998-11-10,26955,41881
47183,2015-09-01,43573,6363
47184,1982-04-09,21150,17251
47185,2019-04-18,43729,37554
47186,1989-10-25,33357,26276
47187,2004-09-22,18484,18975
47188,1999-09-15,46162,21830
47189,2009-08-18,23374,15208
47190,1995-08-18,41274,25186
47191,2013-03-12,26698,20434
47192,2014-07-19,7052,43356
47193,2004-06-06,27006,14994
47194,2007-06-13,34151,12961
47195,2009-12-06,44222,29523
47196,2000-09-21,30977,1951
47197,1983-02-28,17461,14674
47198,2001-09-09,35522,5755
47199,1990-10-25,6489,96
47200,2007-09-13,37292,11868
47201,2001-03-20,17139,47322
47202,2012-12-10,46293,47080
47203,1985-01-22,17090,48769
47204,1987-02-12,34855,2480
47205,2001-11-04,4015,12608
47206,2017-01-28,51571,50616
47207,2013-05-05,21710,50469
47208,2003-12-10,40306,17774
47209,1990-04-24,38047,28663
47210,2005-03-17,41889,24291
47211,1996-09-30,1037,26036
47212,1992-04-20,14273,5938
47213,1995-05-20,26075,27368
47214,1988-05-18,10867,35009
47215,1992-06-20,27743,46465
47216,1980-11-07,17702,32017
47217,1997-10-26,14432,19772
47218,1986-04-18,21980,41847
47219,1996-03-25,33255,40088
47220,1994-01-19,40114,45599
47221,1993-11-26,10370,19073
47222,1992-02-08,38780,23437
47223,1996-09-10,22640,6151
47224,1996-05-06,24467,24308
47225,1996-10-21,26914,43137
47226,1989-10-09,3764,23700
47227,2016-04-02,51978,30744
47228,2018-03-30,45173,549
47229,2007-01-18,20804,33902
47230,2017-04-29,24287,33191
47231,2003-02-11,39653,22182
47232,2004-08-27,23537,22542
47233,1988-12-24,30631,25746
47234,1997-12-24,31952,36383
47235,1982-12-04,29488,43183
47236,2017-02-24,6114,17617
47237,2015-06-26,34060,22313
47238,2019-04-09,51324,45525
47239,1998-09-05,899,35734
47240,2001-02-23,34054,45040
47241,1997-09-20,43132,36907
47242,2018-10-06,11544,49927
47243,1992-05-18,32017,22707
47244,2015-01-17,49434,50449
47245,1983-09-24,16600,23083
47246,1982-07-06,17001,21578
47247,1992-10-21,35511,51339
47248,2003-01-25,33649,27306
47249,1997-11-16,27316,11197
47250,1997-04-13,36081,24854
47251,1988-03-16,15880,24314
47252,2001-08-29,50438,36546
47253,2009-05-11,15970,43114
47254,1998-12-13,35499,21670
47255,2015-05-30,23220,7313
47256,1994-02-12,50333,15720
47257,2007-10-05,47418,26533
47258,1995-03-06,7194,15177
47259,2012-03-15,19888,50620
47260,1989-06-15,46213,42713
47261,1998-02-19,28270,29315
47262,1981-09-05,12710,48960
47263,1991-07-25,45505,18351
47264,2014-12-04,12233,38180
47265,2018-10-03,2756,8296
47266,2018-04-08,23729,19330
47267,2002-04-05,10426,6086
47268,2000-03-09,22364,40941
47269,1988-05-01,37848,21872
47270,1992-08-15,19168,7842
47271,1980-10-24,21932,46818
47272,2003-06-21,43392,16686
47273,2014-02-16,10481,48725
47274,2002-12-02,52314,37244
47275,1988-07-09,16030,11585
47276,2015-01-18,11227,41637
47277,1983-03-15,42671,5833
47278,2010-05-26,11513,30119
47279,2008-06-09,51768,32543
47280,1988-03-09,27315,26183
47281,2011-10-04,19488,2475
47282,2015-02-28,47821,44661
47283,2001-06-06,43908,22862
47284,2003-08-15,38243,18653
47285,2007-08-02,31958,23079
47286,2018-05-21,338,14945
47287,2004-09-12,36895,11446
47288,2005-03-05,28546,37222
47289,2009-11-28,51212,38179
47290,2019-05-10,37978,26284
47291,2017-06-21,47051,50744
47292,2018-08-14,3831,25489
47293,1989-08-06,9631,12573
47294,2006-02-02,1287,38541
47295,2008-10-09,28894,12605
47296,2003-09-04,14458,38419
47297,2009-10-20,42962,49802
47298,1996-10-30,25922,12006
47299,2010-05-29,8422,15940
47300,1989-07-10,26485,39763
47301,1993-10-18,3985,45733
47302,2017-09-15,35297,20826
47303,1981-01-15,46171,48181
47304,1984-03-17,38473,6146
47305,1997-12-30,31549,12733
47306,2009-12-04,39621,12087
47307,2011-01-11,2126,15522
47308,1984-12-01,29502,2630
47309,2014-06-12,42467,43898
47310,1999-01-23,26195,24887
47311,2011-06-09,29603,33689
47312,1981-03-21,19101,42774
47313,1984-09-06,9195,27800
47314,2017-12-23,5638,43938
47315,1990-03-13,22951,22059
47316,1984-08-16,13458,37949
47317,2017-07-27,5844,16534
47318,2014-12-16,26604,20364
47319,1988-11-11,28814,40758
47320,1991-01-28,20389,216
47321,2010-05-12,47582,8794
47322,2002-04-01,50451,36222
47323,1997-12-10,43728,44964
47324,1997-06-06,7904,23185
47325,1986-12-24,51463,46640
47326,1980-04-10,1997,30752
47327,2001-08-12,17145,29270
47328,1981-08-11,28106,6473
47329,1992-03-05,49322,49599
47330,1984-03-01,7150,4009
47331,1989-10-13,10907,39851
47332,2002-11-20,31075,41037
47333,2009-05-02,32794,23832
47334,1985-03-05,42666,47126
47335,2008-08-13,5259,18336
47336,1987-08-15,50050,41439
47337,2007-10-23,24179,13818
47338,2016-01-11,48434,48534
47339,1997-01-22,26031,19834
47340,1993-04-29,2916,51615
47341,1982-07-22,8076,19941
47342,2013-05-08,50644,14796
47343,2006-06-25,25286,43623
47344,2018-07-27,6378,19458
47345,1987-05-11,44845,33025
47346,1987-01-12,15336,47919
47347,2004-11-14,33027,20906
47348,1992-10-05,28134,3558
47349,2005-11-14,47755,343
47350,2018-08-02,6934,5051
47351,2004-12-07,26212,16248
47352,1980-02-20,15197,14964
47353,2002-03-26,5179,2068
47354,1988-05-21,38321,42969
47355,2013-10-13,9063,41738
47356,1997-08-16,27951,37292
47357,2008-12-13,994,2690
47358,1994-11-08,23898,44806
47359,2013-12-10,26268,5525
47360,1984-05-03,21965,9044
47361,1984-08-29,38194,24745
47362,1994-08-13,6048,12011
47363,2005-03-09,47259,10407
47364,1981-12-25,24539,31163
47365,1994-08-25,1481,26799
47366,2011-02-19,41825,29719
47367,1985-02-20,758,49827
47368,2006-01-02,25213,16364
47369,1984-12-17,28882,10416
47370,2004-11-12,30713,306
47371,2010-09-17,630,43076
47372,2015-03-08,37512,20473
47373,2011-09-30,23648,15276
47374,2000-12-03,44838,32559
47375,2019-06-15,32821,4810
47376,1980-01-04,37750,51018
47377,1981-06-09,30547,39426
47378,1985-07-12,17439,30688
47379,2011-06-27,28770,29349
47380,2010-01-01,29969,7251
47381,2001-02-23,48663,52332
47382,1980-10-27,44401,31585
47383,1991-01-26,23668,36995
47384,2001-01-10,45212,48963
47385,1999-06-16,13829,44933
47386,1998-02-20,22028,3172
47387,2013-06-06,37810,48902
47388,1985-09-03,16,20573
47389,1988-12-24,15101,44297
47390,1982-06-07,27922,15111
47391,1992-07-30,47826,105
47392,2002-02-05,27402,31898
47393,1992-06-13,41715,44260
47394,1997-01-30,9499,5090
47395,1993-04-13,48145,40465
47396,1995-08-08,35366,12282
47397,1984-07-07,51302,27040
47398,2019-08-10,32,36166
47399,2005-06-14,7100,24771
47400,2013-11-04,36603,8960
47401,1980-10-27,48798,31646
47402,1991-01-16,32548,30058
47403,1988-08-20,12284,38481
47404,1983-03-12,24832,51218
47405,1988-12-02,35413,25970
47406,1985-06-07,4344,38276
47407,1983-05-25,49684,18292
47408,1989-04-10,34269,15729
47409,2004-12-28,24090,51163
47410,2013-10-28,50641,45292
47411,1981-05-15,17836,12662
47412,1994-04-17,4929,8450
47413,2013-07-05,25267,23772
47414,1983-06-28,12950,46972
47415,2000-09-16,1364,3
47416,2016-03-22,36581,33728
47417,2009-10-06,35929,22491
47418,1986-09-03,46094,18745
47419,1989-07-25,34113,49130
47420,1994-05-15,5625,40389
47421,2002-08-22,10016,24671
47422,1990-08-08,26743,7400
47423,2010-10-31,35916,16170
47424,2014-06-03,32138,1053
47425,2002-01-25,4403,35760
47426,1982-02-22,50415,43352
47427,1988-10-31,45370,52380
47428,2008-04-30,15815,23184
47429,1991-07-25,10308,45080
47430,1982-02-25,52092,13081
47431,1997-09-04,46809,7772
47432,2018-03-22,16676,47541
47433,1990-03-16,41270,49223
47434,2011-09-01,29467,28511
47435,1996-03-15,17470,48294
47436,1991-02-14,46233,17133
47437,1981-09-06,11650,40927
47438,1982-12-10,18877,1587
47439,2009-11-22,5407,11676
47440,1982-04-04,37796,52364
47441,2010-02-17,450,11924
47442,1981-11-02,13362,36876
47443,2016-03-29,46971,40863
47444,1992-07-27,46780,30350
47445,2013-10-18,17378,37022
47446,2010-07-24,12056,20256
47447,2005-04-15,18958,19925
47448,2013-05-19,26774,6107
47449,1985-06-18,48840,7539
47450,1986-08-26,10007,18223
47451,2014-06-27,43947,40356
47452,1999-01-17,46879,52215
47453,2008-11-06,5834,50874
47454,1984-11-11,25950,16329
47455,2001-01-08,37345,38595
47456,1992-05-25,39074,45959
47457,2002-05-28,48646,3827
47458,2003-04-15,4865,18620
47459,1982-09-12,51251,35582
47460,2012-12-31,11028,32689
47461,2001-04-17,45390,29121
47462,2005-08-29,23781,17077
47463,1999-06-11,40278,26026
47464,2000-05-30,45708,36428
47465,2019-07-16,12381,34357
47466,2006-05-23,45184,636
47467,1999-09-01,24101,38458
47468,1986-07-04,42886,15462
47469,1981-01-31,25391,37283
47470,2008-06-06,25548,1781
47471,1997-05-07,11503,36580
47472,2008-02-29,31389,21336
47473,1980-08-03,24779,45066
47474,2007-02-22,37143,37495
47475,2004-10-13,38765,46987
47476,2011-01-16,49753,6674
47477,2008-12-03,1699,6631
47478,1996-09-17,45425,28893
47479,1999-04-27,35702,48473
47480,2012-01-14,42124,16900
47481,1998-09-04,52080,43186
47482,1997-05-07,42191,51779
47483,1994-03-21,6400,18287
47484,1994-07-06,19475,21251
47485,2015-12-20,10748,2770
47486,1982-09-27,12883,37446
47487,2000-07-06,15315,46510
47488,2011-07-12,47083,44689
47489,2018-09-10,44051,21109
47490,2005-08-15,43733,51668
47491,2000-11-29,45037,42016
47492,1997-11-08,50081,8058
47493,1985-01-15,10500,45077
47494,2019-08-05,6245,26994
47495,1989-05-24,106,38103
47496,1985-04-02,3675,14455
47497,2007-08-06,13884,30117
47498,2003-06-08,51915,30064
47499,1990-12-03,29614,27756
47500,2005-06-21,9921,42138
47501,2007-04-04,2233,29882
47502,1994-06-20,21306,27120
47503,1991-11-03,28186,8174
47504,2017-01-30,45323,16492
47505,1991-05-14,2379,26856
47506,1981-06-30,30724,40705
47507,2000-02-12,46731,47694
47508,2012-11-29,40747,22400
47509,1989-12-16,11124,47188
47510,1996-02-29,38924,19587
47511,1992-05-30,38407,24355
47512,1985-08-13,39180,48694
47513,1996-06-09,10151,16069
47514,1987-12-20,3586,15292
47515,2017-12-14,51671,50546
47516,1987-08-10,34651,50472
47517,2009-04-27,36280,52213
47518,2007-08-20,39915,22732
47519,1990-07-09,2390,21572
47520,1984-06-12,17342,36543
47521,2010-01-05,3962,46811
47522,1981-05-28,32863,3975
47523,1980-11-22,24849,24119
47524,1985-11-24,49668,14132
47525,1989-02-10,28029,15770
47526,2000-08-01,17069,51419
47527,1989-05-07,13900,4921
47528,2011-10-29,9553,32841
47529,2000-01-28,19911,9544
47530,2002-11-26,26919,48330
47531,1994-04-28,44093,40933
47532,1989-02-04,200,28209
47533,1980-06-07,41327,25364
47534,1986-04-04,4088,19529
47535,2017-11-10,14086,19376
47536,2013-08-23,4814,44612
47537,2015-08-12,50612,26455
47538,2013-02-18,725,51191
47539,1988-12-25,10030,11843
47540,2015-10-18,3047,21426
47541,1994-02-03,8559,36026
47542,1988-07-12,23122,27951
47543,2018-04-20,34084,50562
47544,1984-09-29,37239,36539
47545,1998-02-01,4706,42368
47546,2007-10-13,47266,45701
47547,1997-07-14,15708,40485
47548,1986-11-07,41165,9571
47549,1984-03-17,17890,19258
47550,2018-12-30,45430,24370
47551,1987-08-01,44545,32375
47552,1987-06-14,36358,305
47553,1987-02-11,47627,18517
47554,1998-04-21,36221,51525
47555,2014-06-25,39467,46761
47556,1989-06-30,27631,7266
47557,1984-08-13,775,37481
47558,2006-03-24,30846,8182
47559,2004-06-26,15953,4032
47560,1988-02-09,45341,17752
47561,2002-11-13,10807,23747
47562,1997-02-10,12118,22255
47563,1983-02-15,12394,44580
47564,1988-07-04,638,3325
47565,1999-04-30,12457,24044
47566,2006-05-22,31503,42980
47567,1983-08-29,7882,27564
47568,2016-11-24,40211,37168
47569,2017-10-14,32750,35714
47570,2005-05-27,5531,38350
47571,1986-02-06,14852,33860
47572,1984-07-09,31679,18539
47573,1989-08-01,14398,1238
47574,1991-06-09,16256,5856
47575,1987-03-31,2821,17038
47576,1986-02-16,48422,7047
47577,1991-04-14,44814,46585
47578,2013-03-05,42128,34968
47579,1990-02-13,38146,42241
47580,1980-03-30,25112,23062
47581,2012-04-18,21316,8966
47582,1988-09-24,17962,44087
47583,2019-12-14,50558,38773
47584,1988-11-15,25871,33129
47585,2004-04-27,32867,22003
47586,2007-05-06,31940,6732
47587,1984-01-16,35204,40533
47588,2014-11-28,10862,2147
47589,2003-03-06,45068,46003
47590,2010-05-19,34601,16622
47591,1991-05-16,50794,5328
47592,1994-12-10,1900,47189
47593,1990-12-02,18781,37226
47594,1988-10-15,47008,46879
47595,1988-08-13,3107,44793
47596,2011-03-07,3492,14913
47597,2013-12-09,48360,26593
