"OrderID","Price","BookID","SellerID","CustomerID"
45145,3.28,22700,12522,47769
45146,4.86,43245,8657,38317
45147,3.81,16445,28100,37192
45148,2.75,49427,16260,43348
45149,3.12,4383,43004,34698
45150,4.19,9889,6247,16929
45151,6.49,3857,3740,38813
45152,3.28,32965,15389,11679
45153,10.32,32904,34087,16136
45154,8.56,29091,30722,45683
45155,6,33464,29061,28727
45156,4.86,14533,19935,21545
45157,10.32,36012,4614,44004
45158,235.84,42054,38773,51927
45159,7.99,25588,50926,7266
45160,0.84,46712,44017,24949
45161,10.32,42889,973,43513
45162,3.15,14529,6487,41666
45163,6.39,26651,32288,10982
45164,4.56,13745,20017,36725
45165,4.25,38544,8303,47310
45166,5.98,8105,50024,24928
45167,3.51,51521,37824,8902
45168,4.41,49295,43091,38388
45169,10.32,17293,9889,42740
45170,3.44,45547,26235,42143
45171,10.32,23435,47356,9812
45172,10.32,17238,48787,14973
45173,2.94,36259,50704,21620
45174,14.96,8839,18058,46665
45175,3.99,22496,34199,18252
45176,10.32,7644,36612,17166
45177,10.73,51047,49793,30918
45178,468.41,27932,11286,9371
45179,10.32,51084,19263,10196
45180,5.2,9852,46938,35572
45181,7,36692,15818,10365
45182,14.34,16586,24233,15708
45183,2.77,11017,28635,31468
45184,3.92,50116,24059,32277
45185,10.32,49214,20549,27482
45186,10.32,38136,8534,17053
45187,2.25,16024,33024,20831
45188,3.66,34196,24511,12922
45189,10.32,6682,13980,31989
45190,13.42,32028,23644,7313
45191,6.52,9307,19499,31694
45192,10.32,46948,35331,46120
45193,3.97,4094,9222,27978
45194,10.32,6323,24011,4334
45195,10.32,47056,35759,42048
45196,3.83,7988,3886,17551
45197,10.32,35412,36027,44130
45198,1.79,47402,16434,25388
45199,8.62,29825,35041,4369
45200,1.44,51385,38849,33207
45201,4.48,43214,16488,45473
45202,3.47,1828,14033,16445
45203,10.32,23891,17190,30361
45204,15.04,28564,31970,41946
45205,2.6,26025,13052,6609
45206,5.27,6440,40545,9190
45207,26.14,2671,51378,18731
45208,8.02,3687,41679,3238
45209,7,5896,3821,51664
45210,10.32,18779,10674,37931
45211,10.32,38046,25602,2838
45212,10.32,49863,48421,11257
45213,3.17,43386,20446,50219
45214,5.12,28789,50222,52247
45215,10.32,38324,43052,18779
45216,1.79,39737,49999,12378
45217,10.32,39158,41739,42220
45218,10.32,52172,17311,24857
45219,7.53,31812,15746,23799
45220,10.32,43847,18765,29648
45221,12.34,12095,20358,17196
45222,3.13,9164,31778,15030
45223,10.32,8566,37457,10857
45224,2.51,19240,27369,24780
45225,10.32,46706,11914,47103
45226,7.77,24996,37000,15917
45227,5.68,19868,689,41739
45228,10.32,7315,15702,10800
45229,10.32,44949,22732,8555
45230,10.32,6204,28512,20591
45231,2.77,52362,11966,13604
45232,10.32,27461,48123,19739
45233,8.72,26678,16341,14087
45234,10.32,11320,28119,12063
45235,1.9,40073,5030,11308
45236,10.32,22912,23080,27717
45237,9.13,9674,25331,12395
45238,3.32,15469,8635,41596
45239,11.2,4419,32746,25450
45240,10.32,10529,6744,1311
45241,10.32,14282,3806,43737
45242,14.51,106,50600,334
45243,113.94,7658,13444,52426
45244,9.7,44907,44026,23628
45245,3.1,36505,5959,15740
45246,10.32,10596,48650,49328
45247,10.32,33125,35843,12197
45248,10.32,42191,11992,2651
45249,12.35,28284,35465,37863
45250,4.84,25735,16234,17125
45251,17.99,35262,2716,46152
45252,7.31,12045,45585,1674
45253,39.92,19624,4575,52177
45254,10.32,20600,33071,22227
45255,10.32,32937,2090,27362
45256,5.94,47652,41300,52445
45257,3.12,42724,27509,7829
45258,3.64,36997,52135,3257
45259,34.08,22429,47269,18522
45260,4.17,38167,46086,19230
45261,10.32,12627,3909,14652
45262,10.32,18382,19582,48627
45263,3.12,16856,31948,42145
45264,10.32,23730,14974,8640
45265,4.7,9370,25411,677
45266,10.32,6131,14771,15531
45267,10.32,1136,21935,29583
45268,10.32,13243,34150,52183
45269,5.1,7887,1937,1266
45270,13.46,38545,1711,4413
45271,6.39,1246,7229,9154
45272,5.15,5881,50368,31226
45273,7.92,23874,46078,18466
45274,3.46,44322,26263,32203
45275,3.06,48534,31262,48157
45276,2.05,6182,16146,31474
45277,5.4,20926,9698,35583
45278,10.32,27612,34179,20519
45279,4.72,37756,51803,80
45280,5.2,41141,5366,3776
45281,5.13,33828,4280,47758
45282,4.97,21575,4227,41797
45283,7.18,28058,33585,6023
45284,4.9,41716,43994,28420
45285,5.2,52465,22394,7294
45286,5.56,43625,34576,47855
45287,4.96,25364,39062,17224
45288,2.77,17046,20420,35995
45289,3.13,3341,3046,28911
45290,4.42,46568,43812,26198
45291,8.06,16454,46544,25869
45292,1.45,46694,24286,31227
45293,9.48,46974,4786,23956
45294,3.43,43636,7477,5325
45295,6.04,16069,49290,17622
45296,3.43,46300,7517,8687
45297,34.13,18562,42495,50996
45298,4.52,11845,44096,49023
45299,18.95,13440,42705,20376
45300,17.35,33142,19020,33531
45301,3.92,6613,5846,45612
45302,6.1,39459,48673,36667
45303,3.7,22471,9956,35126
45304,3.07,13583,29050,16651
45305,10.32,39404,13480,17580
45306,17.11,35028,12012,5774
45307,1.73,5600,29287,4217
45308,2.77,11085,19905,51757
45309,3.16,44301,47906,46978
45310,2.86,15918,14917,24126
45311,2.6,12765,33326,10487
45312,6.98,23870,17542,4979
45313,7.99,42368,2283,47759
45314,5.96,43700,11061,33811
45315,29.88,39854,49385,37363
45316,0.84,10630,17244,25621
45317,10.32,12012,37623,40776
45318,331.87,11246,50652,34443
45319,10.32,5637,11636,22448
45320,9.63,13618,14584,15360
45321,10.32,42106,23732,44647
45322,10.32,22146,43394,44503
45323,4.85,19236,8274,18265
45324,28.3,4926,28331,33152
45325,6.48,17566,32809,10059
45326,5.2,37872,124,38064
45327,5.52,307,11505,49109
45328,7.51,29327,17672,51325
45329,3.97,20974,49515,47068
45330,4.1,44299,14549,9200
45331,6.31,43416,14556,3665
45332,5.56,25514,18369,31452
45333,10.32,21511,47410,22691
45334,3.19,22742,46526,22321
45335,2.72,41584,35133,32162
45336,10.58,38968,15145,13783
45337,62.75,7017,702,34751
45338,11.62,21681,20970,22060
45339,2.74,13373,9317,18198
45340,10.32,19832,22180,25032
45341,10.32,25035,23470,35264
45342,3.87,19343,39343,16572
45343,9.03,50145,27921,38297
45344,3.55,25140,18315,24997
45345,5.12,35486,44957,37153
45346,16.36,1614,24203,28202
45347,2.77,1035,26660,39377
45348,1.76,42014,19653,34832
45349,6.56,22126,18312,31321
45350,14.69,23943,1668,6512
45351,5.55,41021,41730,51334
45352,10.32,16057,2497,22446
45353,6.84,12298,16500,272
45354,3.59,9568,5962,31684
45355,10.32,39205,8675,33331
45356,10.32,41577,611,44180
45357,2.77,28455,20486,25558
45358,1.64,32667,11468,24560
45359,14.52,41894,28017,17248
45360,1.73,20535,9715,18103
45361,13.35,27326,27574,6755
45362,1.64,26665,16201,30146
45363,23.91,3754,3964,40360
45364,2.77,41159,26467,45007
45365,10.32,26225,18840,27841
45366,3.71,44928,42540,7723
45367,8.12,13460,29501,7644
45368,13.67,10864,38811,14424
45369,10.32,39340,3206,32564
45370,2.58,6922,44102,28190
45371,10.32,51814,36897,43138
45372,4.4,28568,37653,43237
45373,4.04,24631,24432,42972
45374,7.38,23052,17261,14490
45375,5.64,18312,2656,45165
45376,0.89,28819,10710,12118
45377,2.77,49311,30318,12430
45378,3.96,14357,52258,41504
45379,5.2,47206,39682,34941
45380,10.32,48882,4744,18907
45381,4.37,46936,21788,30367
45382,10.32,41895,23942,27897
45383,10.32,19299,8355,43771
45384,2.86,2633,24398,45610
45385,10.32,40137,49925,28750
45386,30.56,5356,19744,20779
45387,10.32,11743,15262,15439
45388,10.32,1653,27544,52178
45389,3.81,4592,45732,3818
45390,10.32,7362,6621,39470
45391,18.76,35190,18156,20644
45392,3.2,8392,50271,43789
45393,10.32,34927,17260,31120
45394,16.08,24316,48583,41015
45395,177.25,13884,14168,1025
45396,8.78,19441,17451,47900
45397,10.32,41857,5281,5021
45398,4.49,28110,30842,34010
45399,10.32,49478,16877,17549
45400,14.42,49518,19318,49284
45401,5.21,14572,8172,18763
45402,10.32,7965,43843,50825
45403,15.73,4440,39585,10665
45404,10.32,29393,5257,28885
45405,10.32,19479,31595,43147
45406,6.84,22898,18898,24021
45407,3.07,18819,37200,10184
45408,10.32,8822,23648,16401
45409,11.9,26014,27550,44886
45410,8.01,4059,25468,43305
45411,7.69,40275,5035,41148
45412,5.36,47616,30136,23450
45413,10.32,42135,51085,40318
45414,4.74,31110,23095,39249
45415,10.32,48631,39986,27099
45416,8.98,28841,34065,33223
45417,10.32,19509,22373,12272
45418,10.32,5216,45613,31322
45419,2.28,14145,37087,51248
45420,6.23,7914,26174,33947
45421,6.62,9342,21839,24508
45422,4.34,29620,18462,40043
45423,10.32,9685,39067,14471
45424,10.32,16557,38911,44546
45425,10.32,21723,32186,47835
45426,10.32,48721,11368,29169
45427,2.77,36533,35965,36162
45428,3.07,24451,33828,43956
45429,5.96,9208,23018,26404
45430,5.99,976,29088,23954
45431,13.38,33128,39170,47979
45432,22.9,14639,26243,20775
45433,10.32,9580,28637,29738
45434,3.45,46883,34348,10979
45435,10.2,47673,22728,31608
45436,3.29,7778,43277,50213
45437,10.32,44001,29673,32185
45438,2.77,49407,35023,24151
45439,6.17,38615,16828,49456
45440,3.67,49522,4549,41826
45441,16.44,34874,44364,8094
45442,1.79,10940,12050,34618
45443,10.32,10682,2464,48823
45444,5.4,35918,37212,3108
45445,10.32,39991,35992,3262
45446,4.68,32529,36161,6684
45447,16.57,46647,12752,11885
45448,4.22,49680,26300,15536
45449,3.11,9907,43057,22706
45450,3.81,29220,26419,425
45451,11.92,50929,43612,46784
45452,4.86,34023,7915,48669
45453,5.2,44837,24700,44271
45454,10.32,11525,33556,31568
45455,86.73,27308,46233,51164
45456,10.32,9915,42855,495
45457,10.32,33405,4764,24446
45458,10.32,16326,19428,5561
45459,4.72,46555,47540,26273
45460,10.32,30186,3578,28609
45461,10.32,32385,51481,17512
45462,12.64,47984,29141,35985
45463,20.27,52345,34331,20180
45464,10.32,17168,26309,23637
45465,3.13,26796,37295,47006
45466,10.09,48158,46279,17304
45467,10.32,49271,43243,10245
45468,6.45,12399,30626,51885
45469,2.86,17452,1931,13951
45470,1.15,24634,48688,30473
45471,2.67,45197,18360,40913
45472,10.32,17268,13310,40195
45473,10.32,18342,50861,22228
45474,3.45,17867,43935,40749
45475,10.32,36100,19785,46096
45476,10.32,16961,14281,52446
45477,10.32,32428,33362,15013
45478,10.31,45279,19782,25398
45479,10.32,20167,47091,34666
45480,5.2,29930,37400,12976
45481,10.32,41845,1692,13046
45482,10.32,8342,47552,8008
45483,21.87,12719,32701,11670
45484,3.38,40239,15037,11013
45485,10.32,18091,18866,10826
45486,3.84,46061,29459,44812
45487,5.2,43066,7608,10416
45488,13.76,46356,17172,36660
45489,29.79,27217,7920,42424
45490,32.95,16137,43198,40113
45491,10.32,22769,51838,46020
45492,4.2,51788,4817,42895
45493,1.45,225,26767,21861
45494,17.47,26988,49214,21557
45495,5.2,38098,8063,21376
45496,4.54,2954,22586,50590
45497,10.32,27507,40988,38407
45498,12.98,16922,1080,23976
45499,9.4,22940,30869,48116
45500,7.55,28787,34768,15550
45501,3.38,43273,2575,31536
45502,10.32,40809,38451,1335
45503,13,26367,5487,35603
45504,6.06,25111,7770,17029
45505,10.32,24854,28369,41622
45506,10.32,27289,43937,9538
45507,6.48,24652,11889,26202
45508,8.5,12518,22279,4210
45509,3.27,29009,4036,51043
45510,10.32,46097,13928,38792
45511,15.34,22610,44132,44076
45512,3.47,38107,24887,20547
45513,10.32,18585,21237,46937
45514,10.32,1666,40068,20953
45515,10.32,49758,29326,4763
45516,10.32,39650,22084,37313
45517,3.63,6579,43276,48307
45518,5.65,51801,31661,30637
45519,5.2,35535,25184,48929
45520,7.3,10141,23042,12698
45521,2.1,24712,37995,51741
45522,2.86,41357,48629,51427
45523,4.37,3782,50093,48018
45524,4.54,30048,50495,12552
45525,65.06,45819,44838,30997
45526,3.63,41278,2757,1823
45527,52.37,8196,23773,31509
45528,3.1,8753,41563,10101
45529,11.08,31800,23070,34159
45530,10.32,15594,10839,46663
45531,6.98,10419,13613,11773
45532,3.12,14949,3106,41333
45533,6.39,31423,18602,47518
45534,4.86,29677,30516,50562
45535,3.49,43460,2385,38605
45536,60.89,4923,13783,41951
45537,10.32,17438,51375,4817
45538,4.74,5575,18573,39290
45539,5.2,44659,49632,44818
45540,10.32,2948,3960,33835
45541,10.32,14911,15132,27699
45542,3.52,17731,21161,52425
45543,3.46,1248,40841,31085
45544,10.32,44915,37901,35129
45545,8.87,6587,46741,525
45546,9.52,28958,9967,7247
45547,5.23,45328,47271,38387
45548,12.93,8661,51079,7053
45549,4.29,33031,40129,38775
45550,5.47,7303,29943,10121
45551,10.32,41185,33701,1600
45552,3.51,36867,45268,16223
45553,24.95,49817,50601,35272
45554,3.68,20291,21485,33992
45555,3.47,5662,28301,36917
45556,5.45,25599,42269,5540
45557,2.91,14645,19131,48666
45558,2.77,15323,5286,6095
45559,1.45,30435,14923,2348
45560,3.63,1552,32570,44852
45561,10.32,47367,8769,52059
45562,6.5,14625,40689,36897
45563,1.64,15628,9266,15374
45564,5.23,41244,5716,34521
45565,7.21,7355,38490,35207
45566,4.84,26369,40095,32634
45567,6.06,51766,33749,31604
45568,10.32,31856,1013,32967
45569,8.89,45716,45729,34439
45570,2.44,50072,38816,35884
45571,10.32,7116,39547,25127
45572,2.2,48556,34431,36186
45573,18.19,28205,24223,27273
45574,5.45,43326,8251,18309
45575,4.78,1645,35135,10407
45576,2.77,16405,7147,39114
45577,4.04,41726,41378,29168
45578,3.21,13379,4997,24659
45579,3.13,1839,34445,31314
45580,3.13,15261,174,2217
45581,2.77,24550,21040,16046
45582,20.15,22765,28394,17531
45583,2.77,13959,16027,33254
45584,11.03,20908,25205,25399
45585,1.92,3612,11552,37529
45586,18.8,6902,43871,23810
45587,10.32,44437,3498,40998
45588,4.6,37743,43425,27580
45589,9.03,23744,19451,49595
45590,5.46,5329,9272,2224
45591,92.63,6527,47723,33042
45592,3.56,2905,8924,23675
45593,22.87,51170,21139,37636
45594,3.33,35166,29705,49538
45595,9.34,31463,42702,26369
45596,6.18,15119,26676,45758
45597,4.4,25574,48573,20552
45598,9.2,11249,37209,25074
45599,37.49,18010,29704,5135
45600,22.51,1311,8257,4771
45601,14.03,20222,28196,31475
45602,3.13,1840,33100,17769
45603,9.04,30935,40511,7260
45604,10.32,37204,51541,51970
45605,15.96,50478,18355,43930
45606,10.32,19589,35026,20232
45607,259.35,24438,9585,22204
45608,3.48,20087,26514,48069
45609,2.2,40962,25252,24773
45610,10.32,28609,1235,28388
45611,10.32,14682,31482,35706
45612,6.34,10262,24046,40162
45613,5.2,3579,36371,39017
45614,2.68,5014,40103,21064
45615,38.78,10628,25774,27574
45616,2.75,39290,46433,45321
45617,10.32,27499,33622,26522
45618,26.38,763,18003,3038
45619,8.81,23960,10307,38459
45620,5.03,32426,22056,7276
45621,4.41,43300,44688,3222
45622,7.78,31411,50675,39138
45623,4.02,49624,22905,22020
45624,7.42,8452,13790,23309
45625,5.2,17878,37249,26452
45626,10.32,39833,12499,34532
45627,2.77,43480,33941,38184
45628,3.11,51317,34729,40528
45629,10.32,40469,33448,34946
45630,2.77,48065,7975,1017
45631,10.32,33681,49194,41662
45632,10.32,9690,12101,46779
45633,22.82,39398,27058,16815
45634,10.32,28830,7219,48607
45635,5.66,2962,32285,34461
45636,10.32,27215,7348,42375
45637,9.92,42918,28517,20392
45638,6.06,50617,23737,39905
45639,10.32,51654,480,32016
45640,10.32,36911,9973,21906
45641,82.44,31294,10693,17204
45642,3.13,5186,37699,43919
45643,3.92,21604,14493,41451
45644,3.07,9071,8196,41387
45645,2.74,30992,2366,6224
45646,10.32,40012,52150,2503
45647,3.28,50437,47145,39147
45648,12.93,31899,24128,16768
45649,10.32,8515,27616,51781
45650,5.71,18861,43289,31284
45651,10.32,5039,22613,130
45652,1.45,32438,1114,49552
45653,4.93,31075,48372,34110
45654,10.32,12286,37,36969
45655,8.34,27348,11804,12010
45656,10.32,43028,51201,6662
45657,3.52,19404,19274,33264
45658,0.86,18263,36751,45322
45659,26.39,16447,14784,7396
45660,31.25,33217,5921,19600
45661,2.77,30139,2402,48203
45662,2.95,27198,41988,6001
45663,2.77,46642,17684,25716
45664,8.71,33355,37964,20165
45665,3.96,37460,27715,51800
45666,10.32,1423,8024,19382
45667,10.32,5836,31420,28045
45668,1.64,50265,26992,20840
45669,10.32,2393,23863,33394
45670,2.84,35046,52041,27771
45671,4.31,46688,30095,11537
45672,10.32,42314,10708,8918
45673,16.9,13276,1127,17306
45674,6.31,1970,43851,35575
45675,5.21,23831,10021,858
45676,10.32,11316,24362,29909
45677,10.32,24445,9111,36934
45678,5.25,52302,38757,9878
45679,10.32,30403,15935,16343
45680,10.32,48911,11935,4922
45681,10.32,23293,19659,8007
45682,10.32,47309,19060,35041
45683,10.32,38076,14424,30780
45684,7.92,16739,2294,39320
45685,1.79,20765,46389,20934
45686,6.57,1128,51660,52326
45687,1.86,34291,40366,43058
45688,14.75,38767,27437,4585
45689,2.49,30643,22798,47663
45690,3.27,4284,8111,26090
45691,8.3,20315,45973,34719
45692,10.32,30073,19633,38608
45693,3.38,28153,42682,19691
45694,3.44,26398,41753,44910
45695,2.39,4521,25643,202
45696,10.32,18417,4908,39652
45697,3.36,12900,14288,23444
45698,10.32,18631,6322,23558
45699,4.34,16653,18764,16926
45700,1.79,30621,14729,50112
45701,10.32,41751,10895,15778
45702,3.9,28954,45780,38527
45703,10.32,24976,50533,51711
45704,8.61,43132,26857,31868
45705,10.32,21062,5285,45945
45706,2.2,32396,26834,44748
45707,10.32,12216,18031,4674
45708,2.77,49651,12436,25379
45709,3.28,15849,19041,18551
45710,171.12,40350,5255,21868
45711,10.32,31444,40620,1071
45712,10.32,10152,2504,41169
45713,10.32,38923,22524,33768
45714,10.32,29576,126,14397
45715,9.25,19,29456,31571
45716,4.67,12108,1565,29503
45717,9.09,26601,28044,50202
45718,10.32,38339,24694,43890
45719,4.18,39281,30999,42818
45720,10.32,47138,44497,9866
45721,11.3,26577,10413,669
45722,4.33,46116,19605,14302
45723,1.45,25945,45794,47389
45724,5.9,36542,30671,29418
45725,6.43,23427,43738,12876
45726,3.1,32936,10553,27139
45727,10.32,22568,46970,15041
45728,32.1,49241,43113,41308
45729,4.5,5293,5489,15361
45730,10.32,32129,16147,28138
45731,10.32,24595,10176,46246
45732,13.84,29495,35148,19246
45733,9.77,48365,24738,50295
45734,5.5,12125,31196,50381
45735,3.59,46915,4393,16149
45736,10.42,43519,14548,43812
45737,16.69,23642,45681,18124
45738,5.14,9657,37299,15919
45739,10.32,22179,18269,10019
45740,5.68,9334,26180,30787
45741,0.86,32530,28325,46153
45742,8.83,19047,13323,26275
45743,17.11,38007,2120,14402
45744,10.32,662,43411,34459
45745,10.32,30949,49929,23320
45746,19.35,50642,2951,40054
45747,3.38,36646,41723,24718
45748,3.79,31912,49508,46539
45749,4.69,39364,50402,13997
45750,3.45,38450,44260,51296
45751,5.43,9442,34134,23217
45752,7.79,34205,21196,1409
45753,173.48,18385,1040,17506
45754,3.58,25409,5833,39619
45755,1.45,9216,35122,13366
45756,1.44,34088,39713,34334
45757,10.32,41494,27017,34322
45758,1.64,34640,30175,7096
45759,38.14,10266,34288,11630
45760,6.75,50852,9963,45681
45761,3.07,7250,38987,29407
45762,1.45,22570,18582,34700
45763,6.58,29706,24830,17878
45764,10.32,20988,40782,28685
45765,5.49,10676,3673,33494
45766,2.86,6702,10819,47228
45767,3.09,10862,48705,26655
45768,10.32,40790,39927,35430
45769,14.73,18788,34217,22194
45770,10.71,18586,17383,42100
45771,6.71,23236,42875,37855
45772,3.73,19800,42188,28364
45773,5.94,41153,41708,52450
45774,5.74,45898,15897,32192
45775,16.38,35315,49903,26438
45776,10.32,17562,12480,22885
45777,3.12,16676,48314,52055
45778,17.29,1072,25484,22173
45779,3.11,31436,41479,4530
45780,2.97,5994,9444,10136
45781,60.72,52223,33163,32577
45782,9.54,12709,31816,24514
45783,13.78,51765,24144,45774
45784,10.32,30912,27664,19668
45785,3.47,32379,21413,11712
45786,19.03,4350,24597,21817
45787,3.13,26099,4945,8409
45788,10.32,36339,17585,33975
45789,3.11,30713,39431,23891
45790,3.08,21543,16468,47409
45791,3.07,36824,28925,15969
45792,32.79,38248,42070,1019
45793,3.84,44981,48602,48858
45794,8.37,38503,49774,8762
45795,10.32,35804,41629,279
45796,4.49,18869,35138,42085
45797,2.86,34344,44741,28772
45798,10.32,23360,1193,16507
45799,1.79,2899,28597,44758
45800,3.84,16793,20408,16238
45801,5.94,29627,51227,12571
45802,4.5,15807,46168,8428
45803,3.58,33447,45635,41901
45804,6.8,17789,37621,51710
45805,19.41,33985,23573,6571
45806,4.2,28599,11022,31090
45807,2.77,39380,20033,19553
45808,6.43,28514,8577,20856
45809,3.46,26227,51387,6895
45810,10.32,12863,4267,15120
45811,10.32,12930,12895,36923
45812,5.91,18226,18709,37877
45813,1.64,11782,41963,4416
45814,3.19,24453,7681,34049
45815,4.26,3362,395,13213
45816,3.11,32983,38422,27153
45817,3.69,8061,37490,35770
45818,2.49,8674,51925,44869
45819,2.6,974,14206,22720
45820,1.27,25769,21581,51580
45821,6.88,29975,45577,8154
45822,3.12,39456,36494,46538
45823,14.99,39004,27023,24340
45824,5.57,51017,27428,1288
45825,4.84,12695,29453,30461
45826,10.32,24335,38527,11946
45827,2.91,52474,15164,11016
45828,4.83,46783,41148,47681
45829,2.88,38158,21961,33653
45830,4.33,20576,20180,27433
45831,3.21,51217,39354,4781
45832,7.08,44388,43452,41720
45833,3.84,34677,28126,45337
45834,10.32,42747,13731,42370
45835,14.78,11481,43727,39152
45836,10.32,41601,24799,20481
45837,10.32,35342,38483,11901
45838,2.66,2842,19548,25668
45839,10.32,10016,29927,44566
45840,1.58,3815,13277,32153
45841,10.32,33352,3802,39398
45842,3.43,23200,18790,651
45843,0.88,5846,10966,44808
45844,19.65,40772,13128,25614
45845,6.16,10007,12041,29086
45846,4.23,11720,42596,21350
45847,10.32,29623,39501,12812
45848,3.12,6000,48832,26205
45849,6.2,20568,32402,7216
45850,5.9,14261,33604,15533
45851,10.32,40187,7184,40522
45852,10.32,9969,9228,6757
45853,3.07,44337,5168,11160
45854,5,22,24678,3194
45855,4.22,36044,33855,15961
45856,6.11,51574,28402,37509
45857,3.52,48033,25219,23873
45858,4.47,27432,29584,51559
45859,4.39,47211,25966,22456
45860,2.86,31995,42042,40310
45861,10.32,14719,50223,43148
45862,10.49,40796,14819,11522
45863,10.32,47204,49988,14568
45864,10.32,34288,11641,12266
45865,3.28,12531,9410,32847
45866,10.32,20460,22749,29859
45867,10.32,39064,8532,22463
45868,7.52,35907,42696,41657
45869,10.32,39312,33990,2735
45870,10.32,38809,14523,32471
45871,13.53,1116,40521,39135
45872,33.44,41654,7465,34356
45873,5.45,44563,2909,38871
45874,2.95,16473,7817,44822
45875,6.19,25427,46635,43888
45876,4.5,34128,51432,992
45877,14.29,34215,23519,25709
45878,10.32,23310,20833,19101
45879,6.55,6287,37735,29904
45880,15.34,10283,10462,31497
45881,10.32,46609,19358,4192
45882,10.32,5074,14944,2999
45883,10.32,34155,27393,51801
45884,3.11,29060,50843,11307
45885,6.23,6151,3930,24709
45886,7.83,4194,28158,24642
45887,10.32,17902,30993,49816
45888,1.45,49351,21725,28007
45889,10.32,1725,45298,24768
45890,10.32,21544,49402,42725
45891,1.31,30531,40954,24918
45892,13.72,49951,22202,45335
45893,3.47,24394,2157,29233
45894,3.47,11679,50856,12918
45895,10.32,36108,14512,47943
45896,10.32,15068,30689,49575
45897,10.32,43363,2100,13908
45898,15.1,47847,48173,46044
45899,16.36,3171,36498,36728
45900,3.19,35113,18405,10168
45901,1.64,13696,39217,25829
45902,2.92,31341,3873,26458
45903,4.89,31291,43741,30676
45904,3.49,15190,47340,12478
45905,10.32,31814,2508,42601
45906,7.63,45260,7764,50033
45907,4.42,47817,402,859
45908,2.05,7304,9759,18447
45909,10.32,32233,32918,2957
45910,3.51,27465,2104,28791
45911,3.92,42026,51392,9381
45912,10.32,24732,23008,13531
45913,3.47,11653,28216,7491
45914,10.32,48419,49559,42986
45915,10.32,36194,10601,47991
45916,2.26,40845,21522,8562
45917,10.32,9375,39363,8734
45918,19.6,15547,6834,34268
45919,40.43,16702,44717,27224
45920,3.28,40968,40750,14209
45921,10.32,9759,35187,3315
45922,43.37,26727,33284,19503
45923,9.15,42379,48765,294
45924,5.58,36730,22271,60
45925,10.32,23863,42384,29814
45926,5.68,17133,52314,7185
45927,10.32,44924,43187,34160
45928,5.14,27674,14275,19358
45929,3.25,7205,22986,13397
45930,3.92,21882,30941,37489
45931,0.84,30698,5912,16041
45932,0.84,10230,50634,32027
45933,5.34,11531,51114,42791
45934,10.32,3793,30319,9201
45935,5.75,2997,22352,19216
45936,2.85,31161,14051,40330
45937,8.84,4370,2341,50634
45938,1.92,9267,39171,11916
45939,20.03,47496,47595,23035
45940,5.2,32393,14950,20774
45941,22.53,41443,35174,2019
45942,13.8,13997,37117,45921
45943,42.75,30467,10859,26288
45944,3.56,7711,23217,20958
45945,10.32,26130,27425,13747
45946,3.47,46141,43640,21296
45947,6,51082,28034,1794
45948,4.74,31731,7327,9664
45949,10.32,33883,6260,29951
45950,10.32,22114,28023,5133
45951,10.61,30773,29397,33176
45952,3.46,17941,49095,40627
45953,14.88,2112,50380,52462
45954,10.32,23042,33553,27907
45955,3.12,44262,35337,26609
45956,10.32,45055,6955,41978
45957,10.32,2791,14609,22081
45958,10.32,26108,24994,6872
45959,10.32,16421,48552,10498
45960,10.32,48626,43308,20191
45961,4.18,20736,41646,45524
45962,2.86,36841,22456,11821
45963,17.32,47671,28165,14951
45964,7.48,1245,8388,43522
45965,1.79,17062,36500,35275
45966,2.22,43276,4989,9793
45967,5.02,51556,23594,47579
45968,3.79,50543,578,20484
45969,1.87,3141,4570,6452
45970,3.39,19549,36418,21598
45971,10.28,21385,3901,32036
45972,4.08,44364,29306,23409
45973,5.42,7941,35354,22749
45974,10.99,16194,4892,42440
45975,5.09,50112,37477,22910
45976,6.7,30225,16081,44639
45977,3.43,7112,32971,20790
45978,5.86,26077,14107,27744
45979,10.32,36439,47025,1730
45980,4.73,16741,18913,7157
45981,5.2,8847,19651,28169
45982,10.32,2669,37858,21697
45983,3.11,34219,5586,47344
45984,3.77,17757,36350,9711
45985,10.32,33411,36750,34457
45986,3.02,18895,4544,25298
45987,3.13,15679,16427,32569
45988,5.21,33714,6561,35244
45989,2.76,14847,50250,3372
45990,3.68,157,27611,11079
45991,2.63,7799,37645,45430
45992,12.46,39220,34981,6851
45993,5.62,4740,19215,46938
45994,2.77,5289,30571,50489
45995,10.32,3142,41532,14
45996,3.49,49416,51472,35963
45997,3.38,23899,18695,16964
45998,3.74,50837,47922,30052
45999,54.89,26621,25778,26420
46000,6.45,34543,15543,30571
46001,5.2,16916,4495,36085
46002,3.7,21725,35676,46432
46003,5.3,36406,5480,30221
46004,2.77,14281,51911,39923
46005,1.27,9359,19933,5010
46006,10.32,39724,20167,49377
46007,171.32,40234,27210,36892
46008,5.07,38625,21959,49267
46009,3.33,35257,50434,29567
46010,6.45,27065,31421,2403
46011,6.92,50285,16976,5071
46012,6.89,49645,27919,43869
46013,2.39,6957,37475,13304
46014,3.21,12913,43373,18491
46015,20.53,40555,44380,1866
46016,12.53,12339,9144,10249
46017,4.69,20629,32617,29059
46018,5.2,20666,50129,42637
46019,0.84,22472,18445,14223
46020,10.32,34531,34160,28832
